seq_length,pct_hydrophobic,pct_polar,pct_charged_pos,pct_charged_neg,pct_special,subject_id,dataset,task,target,num_labels,primary_label
259,46.72,26.64,10.81,12.36,16.6,Meltome_Mixed_957eba51,Meltome_Mixed,regression,64.5853909144184,1,Thermostability
259,46.72,26.64,10.81,12.36,16.6,Meltome_Mixed_957eba51,Meltome_Mixed,regression,61.3718936569593,1,Thermostability
170,47.65,29.41,8.82,11.18,16.47,Meltome_Mixed_2e930eee,Meltome_Mixed,regression,51.3747005038665,1,Thermostability
170,47.65,29.41,8.82,11.18,16.47,Meltome_Mixed_2e930eee,Meltome_Mixed,regression,43.2881364148403,1,Thermostability
336,44.35,30.65,10.12,11.9,16.37,Meltome_Mixed_425e740d,Meltome_Mixed,regression,60.6487297238561,1,Thermostability
336,44.35,30.65,10.12,11.9,16.37,Meltome_Mixed_425e740d,Meltome_Mixed,regression,55.5132874260335,1,Thermostability
138,39.86,31.88,17.39,9.42,15.94,Meltome_Mixed_9cf5668f,Meltome_Mixed,regression,42.6215264533472,1,Thermostability
1085,25.99,36.04,12.53,23.04,10.69,Meltome_Mixed_3a34177b,Meltome_Mixed,regression,56.5352935490894,1,Thermostability
943,31.6,43.27,11.66,12.09,12.94,Meltome_Mixed_4d5508fa,Meltome_Mixed,regression,53.4475929807759,1,Thermostability
789,39.92,35.23,11.15,11.66,15.46,Meltome_Mixed_0ef82098,Meltome_Mixed,regression,46.6056471607379,1,Thermostability
390,38.97,31.54,10.77,15.13,14.87,Meltome_Mixed_1797b069,Meltome_Mixed,regression,41.6859299989792,1,Thermostability
252,40.48,32.54,10.71,14.29,11.9,Meltome_Mixed_93e5be41,Meltome_Mixed,regression,43.3046011918116,1,Thermostability
392,40.31,32.65,14.8,10.2,14.29,Meltome_Mixed_896951d1,Meltome_Mixed,regression,46.7651438105351,1,Thermostability
395,53.16,29.62,9.11,3.8,14.94,Meltome_Mixed_fedb01b9,Meltome_Mixed,regression,51.4903503574234,1,Thermostability
225,44.44,28.0,8.0,16.89,10.67,Meltome_Mixed_49cd6bea,Meltome_Mixed,regression,44.0442770937166,1,Thermostability
126,41.27,26.98,9.52,19.05,14.29,Meltome_Mixed_a8412264,Meltome_Mixed,regression,56.4486219761571,1,Thermostability
396,40.66,30.05,14.65,13.38,10.61,Meltome_Mixed_b53b50bc,Meltome_Mixed,regression,45.0116047309995,1,Thermostability
301,44.85,25.91,11.96,13.95,14.29,Meltome_Mixed_79537672,Meltome_Mixed,regression,44.0131537565059,1,Thermostability
272,48.53,31.62,7.35,9.93,13.6,Meltome_Mixed_50f519c3,Meltome_Mixed,regression,42.6043738040529,1,Thermostability
222,43.24,30.18,11.71,13.96,13.96,Meltome_Mixed_2d8e065d,Meltome_Mixed,regression,45.3171214908489,1,Thermostability
385,33.51,31.95,14.55,19.22,7.53,Meltome_Mixed_a87cab14,Meltome_Mixed,regression,42.3045704316375,1,Thermostability
416,38.22,36.06,12.74,11.54,15.87,Meltome_Mixed_6f21eb0a,Meltome_Mixed,regression,44.9997125778509,1,Thermostability
200,43.0,28.5,10.0,16.0,14.5,Meltome_Mixed_826c9b2d,Meltome_Mixed,regression,40.0938677582631,1,Thermostability
249,36.95,35.74,10.84,13.25,11.65,Meltome_Mixed_a78bd545,Meltome_Mixed,regression,48.881604294505,1,Thermostability
333,42.94,30.63,10.81,12.61,15.92,Meltome_Mixed_8b4b5c26,Meltome_Mixed,regression,47.5688088702922,1,Thermostability
271,45.76,30.63,8.49,12.55,13.28,Meltome_Mixed_598af525,Meltome_Mixed,regression,46.104595899956,1,Thermostability
268,42.16,26.49,12.31,16.42,11.94,Meltome_Mixed_95ed1573,Meltome_Mixed,regression,47.3893830348115,1,Thermostability
440,57.5,28.18,7.27,5.0,15.23,Meltome_Mixed_f2e0a694,Meltome_Mixed,regression,43.0927097470148,1,Thermostability
424,42.45,33.49,11.08,11.79,14.39,Meltome_Mixed_11923fc9,Meltome_Mixed,regression,42.4970584963618,1,Thermostability
566,39.22,32.69,10.42,14.13,13.96,Meltome_Mixed_eb0555b9,Meltome_Mixed,regression,55.1753586777807,1,Thermostability
235,40.0,28.51,11.91,16.17,17.02,Meltome_Mixed_b59b57cf,Meltome_Mixed,regression,45.2377888442211,1,Thermostability
472,44.92,27.33,9.96,15.47,12.92,Meltome_Mixed_41a190ad,Meltome_Mixed,regression,41.5358325199797,1,Thermostability
323,45.82,27.24,11.15,15.17,11.76,Meltome_Mixed_19c95a93,Meltome_Mixed,regression,50.7976695045525,1,Thermostability
299,41.47,31.1,11.71,12.04,11.71,Meltome_Mixed_2bf7e6e0,Meltome_Mixed,regression,50.096003649732,1,Thermostability
281,42.7,29.54,12.46,14.23,11.74,Meltome_Mixed_d628f919,Meltome_Mixed,regression,38.5350315096852,1,Thermostability
663,46.0,29.41,9.8,11.92,15.69,Meltome_Mixed_791e572c,Meltome_Mixed,regression,55.4666749151027,1,Thermostability
429,38.23,33.8,12.35,13.05,11.89,Meltome_Mixed_7fa89da9,Meltome_Mixed,regression,49.2083703969266,1,Thermostability
537,37.8,35.57,11.73,12.66,16.01,Meltome_Mixed_8a0c18aa,Meltome_Mixed,regression,49.9633489865206,1,Thermostability
1035,44.54,30.82,10.14,13.04,11.59,Meltome_Mixed_e9e145e2,Meltome_Mixed,regression,43.9986383993755,1,Thermostability
539,33.95,40.26,13.54,11.13,11.32,Meltome_Mixed_f8b19364,Meltome_Mixed,regression,55.7204801169577,1,Thermostability
426,40.14,32.86,8.45,15.73,11.27,Meltome_Mixed_153df1d5,Meltome_Mixed,regression,49.7045052171335,1,Thermostability
212,36.79,27.83,20.28,15.09,5.66,Meltome_Mixed_07d24923,Meltome_Mixed,regression,47.2349615410789,1,Thermostability
118,38.14,36.44,15.25,7.63,13.56,Meltome_Mixed_2aff3196,Meltome_Mixed,regression,53.1344151628652,1,Thermostability
1002,36.73,27.15,16.57,18.36,10.18,Meltome_Mixed_74e3a4e7,Meltome_Mixed,regression,45.5199205030642,1,Thermostability
482,41.49,36.51,9.96,11.0,15.15,Meltome_Mixed_6e3ada6a,Meltome_Mixed,regression,49.6766121967949,1,Thermostability
710,37.61,31.27,15.35,14.51,7.89,Meltome_Mixed_603663d3,Meltome_Mixed,regression,45.3041088483076,1,Thermostability
333,46.85,25.53,12.61,13.81,14.41,Meltome_Mixed_f25cb39f,Meltome_Mixed,regression,41.2139287542454,1,Thermostability
341,41.35,27.86,16.42,13.78,12.02,Meltome_Mixed_3afc3090,Meltome_Mixed,regression,44.9531182820411,1,Thermostability
92,43.48,23.91,15.22,16.3,13.04,Meltome_Mixed_0fef504f,Meltome_Mixed,regression,43.5198505851477,1,Thermostability
277,36.46,33.94,12.27,13.72,15.16,Meltome_Mixed_4196feac,Meltome_Mixed,regression,44.2025825935155,1,Thermostability
577,46.1,28.77,8.32,13.69,14.21,Meltome_Mixed_afb903e8,Meltome_Mixed,regression,53.0546258839606,1,Thermostability
435,57.93,31.26,5.29,3.91,17.7,Meltome_Mixed_66fe4b00,Meltome_Mixed,regression,46.259575795927,1,Thermostability
1589,37.13,50.85,5.66,4.47,15.67,Meltome_Mixed_d05538a1,Meltome_Mixed,regression,44.9600118977615,1,Thermostability
430,41.86,28.14,11.4,15.58,14.65,Meltome_Mixed_4dc2bb83,Meltome_Mixed,regression,43.8511353439009,1,Thermostability
467,41.33,26.12,14.56,16.7,11.13,Meltome_Mixed_8615dca4,Meltome_Mixed,regression,41.7808831151329,1,Thermostability
259,42.47,29.73,11.58,15.44,8.88,Meltome_Mixed_656d0171,Meltome_Mixed,regression,43.0297527978477,1,Thermostability
470,53.4,33.19,6.38,5.96,15.96,Meltome_Mixed_a80f946d,Meltome_Mixed,regression,33.494203588848,1,Thermostability
561,37.97,33.16,10.16,15.33,13.9,Meltome_Mixed_6642fd2d,Meltome_Mixed,regression,48.3715566666315,1,Thermostability
280,52.14,30.71,8.93,7.14,12.5,Meltome_Mixed_467bea13,Meltome_Mixed,regression,39.1836478838822,1,Thermostability
277,40.07,27.08,13.72,15.88,7.94,Meltome_Mixed_2d7523c7,Meltome_Mixed,regression,43.873354409642,1,Thermostability
139,29.5,35.97,17.27,15.11,7.19,Meltome_Mixed_5c6a0ecd,Meltome_Mixed,regression,43.6880177912513,1,Thermostability
88,32.95,40.91,14.77,9.09,7.95,Meltome_Mixed_3d620611,Meltome_Mixed,regression,46.2609220790696,1,Thermostability
435,43.68,31.03,10.8,12.41,13.56,Meltome_Mixed_13756371,Meltome_Mixed,regression,48.3213200212758,1,Thermostability
631,51.51,30.27,6.97,9.03,17.27,Meltome_Mixed_6eae6288,Meltome_Mixed,regression,36.6211175965418,1,Thermostability
365,39.73,36.16,10.41,11.78,16.16,Meltome_Mixed_91164307,Meltome_Mixed,regression,41.3141690291398,1,Thermostability
263,39.54,36.88,10.27,10.27,14.45,Meltome_Mixed_0eb8a044,Meltome_Mixed,regression,41.3843463415949,1,Thermostability
306,41.83,32.03,13.4,11.44,10.78,Meltome_Mixed_a0bf394c,Meltome_Mixed,regression,49.3508195152045,1,Thermostability
523,45.7,32.12,8.6,11.28,17.78,Meltome_Mixed_78261d16,Meltome_Mixed,regression,45.7218962547349,1,Thermostability
523,45.7,32.12,8.6,11.28,17.78,Meltome_Mixed_78261d16,Meltome_Mixed,regression,43.5567395107323,1,Thermostability
558,58.78,23.84,6.27,9.5,13.62,Meltome_Mixed_07e4d7e6,Meltome_Mixed,regression,61.3630087882401,1,Thermostability
558,58.78,23.84,6.27,9.5,13.62,Meltome_Mixed_07e4d7e6,Meltome_Mixed,regression,43.0151101261302,1,Thermostability
438,60.96,27.17,5.48,5.02,16.89,Meltome_Mixed_fc45ab32,Meltome_Mixed,regression,65.2914062579812,1,Thermostability
438,60.96,27.17,5.48,5.02,16.89,Meltome_Mixed_fc45ab32,Meltome_Mixed,regression,47.0479728121747,1,Thermostability
890,42.81,32.13,9.55,13.37,10.22,Meltome_Mixed_7d54a80c,Meltome_Mixed,regression,47.4972049763535,1,Thermostability
273,35.9,32.6,13.19,16.48,9.89,Meltome_Mixed_6b8e87d0,Meltome_Mixed,regression,45.5149022659267,1,Thermostability
2561,43.34,29.95,10.04,13.67,13.86,Meltome_Mixed_2f017f5f,Meltome_Mixed,regression,38.2487647138349,1,Thermostability
2560,42.15,31.05,9.73,13.95,13.16,Meltome_Mixed_dd87be77,Meltome_Mixed,regression,40.3043972069395,1,Thermostability
358,45.25,26.26,12.29,14.53,12.29,Meltome_Mixed_b3c8eae1,Meltome_Mixed,regression,43.9694192217557,1,Thermostability
234,36.75,22.22,11.97,22.22,15.81,Meltome_Mixed_dc05c043,Meltome_Mixed,regression,61.768764122533,1,Thermostability
429,28.67,36.36,15.62,12.59,14.92,Meltome_Mixed_89ee204f,Meltome_Mixed,regression,49.9958800287524,1,Thermostability
914,32.49,35.67,14.88,14.88,13.57,Meltome_Mixed_646d94d1,Meltome_Mixed,regression,48.2401425462538,1,Thermostability
119,39.5,24.37,26.05,7.56,12.61,Meltome_Mixed_e9d75663,Meltome_Mixed,regression,42.9588374235102,1,Thermostability
449,44.32,30.07,9.8,12.25,14.7,Meltome_Mixed_52c54cd6,Meltome_Mixed,regression,51.0356545729207,1,Thermostability
451,38.58,32.82,11.97,14.19,13.97,Meltome_Mixed_50a05ee0,Meltome_Mixed,regression,51.7555199166513,1,Thermostability
464,37.28,34.05,9.7,15.73,13.58,Meltome_Mixed_5d804b1f,Meltome_Mixed,regression,49.6779664393972,1,Thermostability
578,43.08,33.22,9.17,12.8,9.34,Meltome_Mixed_e9c5de15,Meltome_Mixed,regression,50.2619393800786,1,Thermostability
107,48.6,36.45,2.8,10.28,11.21,Meltome_Mixed_855fc3a6,Meltome_Mixed,regression,50.9809369385952,1,Thermostability
496,41.33,32.06,11.49,12.3,14.11,Meltome_Mixed_82a2232f,Meltome_Mixed,regression,52.7702023249606,1,Thermostability
161,41.61,27.95,13.04,14.29,11.8,Meltome_Mixed_78502d9d,Meltome_Mixed,regression,51.3731853031856,1,Thermostability
1215,46.75,29.96,10.37,11.19,12.84,Meltome_Mixed_217e01a4,Meltome_Mixed,regression,41.9406358847585,1,Thermostability
560,44.11,35.36,9.64,9.46,14.64,Meltome_Mixed_4a052df7,Meltome_Mixed,regression,51.0753653016663,1,Thermostability
551,36.48,38.66,11.25,12.16,10.53,Meltome_Mixed_06477127,Meltome_Mixed,regression,63.9702862368488,1,Thermostability
666,32.58,53.45,5.41,5.86,15.62,Meltome_Mixed_e68f45dc,Meltome_Mixed,regression,47.825269332769,1,Thermostability
111,33.33,29.73,18.02,17.12,7.21,Meltome_Mixed_ea3079c3,Meltome_Mixed,regression,56.4205129107466,1,Thermostability
231,30.74,26.84,22.51,19.48,8.23,Meltome_Mixed_d2d2317b,Meltome_Mixed,regression,45.2723847057858,1,Thermostability
520,39.42,28.46,16.15,14.81,10.58,Meltome_Mixed_631db6ec,Meltome_Mixed,regression,48.4898339165416,1,Thermostability
234,43.59,36.75,8.97,8.97,15.38,Meltome_Mixed_684c3040,Meltome_Mixed,regression,53.9135317442955,1,Thermostability
523,38.43,33.46,11.28,14.34,6.88,Meltome_Mixed_14315887,Meltome_Mixed,regression,43.9663701971912,1,Thermostability
923,36.84,35.32,11.48,13.43,12.57,Meltome_Mixed_a539fea4,Meltome_Mixed,regression,49.5369891573821,1,Thermostability
196,33.67,31.12,22.96,10.71,12.24,Meltome_Mixed_d20873e5,Meltome_Mixed,regression,50.4675936825822,1,Thermostability
610,40.98,29.51,13.11,14.26,12.13,Meltome_Mixed_5ad9ced3,Meltome_Mixed,regression,41.7616292911934,1,Thermostability
321,38.94,30.53,12.46,15.89,9.35,Meltome_Mixed_972558b9,Meltome_Mixed,regression,47.5532140579863,1,Thermostability
184,34.24,35.33,13.59,14.13,13.59,Meltome_Mixed_7408ad1a,Meltome_Mixed,regression,51.1454318728834,1,Thermostability
644,37.58,29.97,13.2,16.93,11.49,Meltome_Mixed_4e9819c4,Meltome_Mixed,regression,43.8770672552659,1,Thermostability
218,30.73,34.86,16.97,16.97,10.55,Meltome_Mixed_78117af8,Meltome_Mixed,regression,58.1790551994582,1,Thermostability
126,34.13,35.71,11.9,16.67,6.35,Meltome_Mixed_67b5fa7a,Meltome_Mixed,regression,53.9502250803252,1,Thermostability
129,52.71,29.46,12.4,4.65,14.73,Meltome_Mixed_116f9ae8,Meltome_Mixed,regression,41.8331161514785,1,Thermostability
210,25.71,47.62,13.33,10.48,10.48,Meltome_Mixed_0f489950,Meltome_Mixed,regression,54.24259196774,1,Thermostability
627,40.83,29.51,14.51,13.4,11.32,Meltome_Mixed_64583486,Meltome_Mixed,regression,43.2339504604027,1,Thermostability
469,42.43,37.1,7.68,10.45,12.15,Meltome_Mixed_deeea97c,Meltome_Mixed,regression,48.4681484863587,1,Thermostability
554,35.56,34.84,14.44,11.19,14.98,Meltome_Mixed_e14add3b,Meltome_Mixed,regression,44.1190208531558,1,Thermostability
285,47.72,33.68,9.82,7.37,12.28,Meltome_Mixed_aa5b4565,Meltome_Mixed,regression,51.9543759837758,1,Thermostability
125,36.8,28.0,12.0,22.4,8.0,Meltome_Mixed_f1d6848c,Meltome_Mixed,regression,56.4534309689899,1,Thermostability
187,26.2,54.55,10.16,7.49,9.63,Meltome_Mixed_ba6b276e,Meltome_Mixed,regression,52.7528822113958,1,Thermostability
357,30.25,31.93,17.65,18.21,9.8,Meltome_Mixed_f47c83ce,Meltome_Mixed,regression,48.7104189874166,1,Thermostability
203,33.99,34.98,15.76,14.29,8.37,Meltome_Mixed_84a0265b,Meltome_Mixed,regression,53.2627140621788,1,Thermostability
178,38.76,30.9,14.04,14.61,14.04,Meltome_Mixed_d7b6b317,Meltome_Mixed,regression,43.8803160337131,1,Thermostability
428,42.99,33.41,10.05,12.85,13.08,Meltome_Mixed_49e7d53a,Meltome_Mixed,regression,48.8164995759252,1,Thermostability
404,46.78,33.17,9.65,8.42,12.62,Meltome_Mixed_2f99505a,Meltome_Mixed,regression,43.7935484705144,1,Thermostability
320,23.12,32.5,16.88,26.56,9.69,Meltome_Mixed_cf3b0e26,Meltome_Mixed,regression,52.9617431908285,1,Thermostability
782,35.93,32.86,13.3,17.01,9.59,Meltome_Mixed_54068a17,Meltome_Mixed,regression,46.9577598747195,1,Thermostability
199,24.62,60.8,6.03,6.03,37.69,Meltome_Mixed_a134816a,Meltome_Mixed,regression,56.4985448188737,1,Thermostability
425,32.94,33.18,13.41,17.88,11.29,Meltome_Mixed_0f036840,Meltome_Mixed,regression,42.9825930975631,1,Thermostability
455,33.63,32.31,11.65,21.54,9.23,Meltome_Mixed_fd8af210,Meltome_Mixed,regression,49.5339416070578,1,Thermostability
283,47.0,31.45,8.48,11.31,12.37,Meltome_Mixed_d371d2d2,Meltome_Mixed,regression,62.2740134634434,1,Thermostability
283,47.0,31.45,8.48,11.31,12.37,Meltome_Mixed_d371d2d2,Meltome_Mixed,regression,64.953851292163,1,Thermostability
1711,30.04,33.66,16.25,16.54,13.33,Meltome_Mixed_6c3fc3f2,Meltome_Mixed,regression,48.1683778908464,1,Thermostability
249,38.15,37.35,10.84,11.65,12.85,Meltome_Mixed_f5b7598b,Meltome_Mixed,regression,50.9730520985638,1,Thermostability
77,45.45,29.87,10.39,12.99,11.69,Meltome_Mixed_d44cc216,Meltome_Mixed,regression,50.5079941662041,1,Thermostability
199,43.72,20.6,23.12,10.55,10.55,Meltome_Mixed_a27c32d8,Meltome_Mixed,regression,42.1568855150663,1,Thermostability
342,31.58,41.52,12.28,12.57,9.06,Meltome_Mixed_c5b12bfd,Meltome_Mixed,regression,52.2809883084134,1,Thermostability
266,46.24,36.09,7.14,9.77,10.53,Meltome_Mixed_6725adb1,Meltome_Mixed,regression,57.7114385036058,1,Thermostability
226,50.0,30.53,8.85,8.85,13.27,Meltome_Mixed_7906d47f,Meltome_Mixed,regression,47.5639267324847,1,Thermostability
234,38.46,37.61,11.11,11.11,13.25,Meltome_Mixed_c0646cfd,Meltome_Mixed,regression,50.0862853229666,1,Thermostability
254,35.04,35.83,13.78,13.78,11.42,Meltome_Mixed_b8935749,Meltome_Mixed,regression,50.6476172755825,1,Thermostability
408,39.71,33.82,11.03,12.5,15.44,Meltome_Mixed_da763d05,Meltome_Mixed,regression,43.416409962631,1,Thermostability
437,38.67,29.29,14.65,16.02,13.96,Meltome_Mixed_b2bf5c3f,Meltome_Mixed,regression,48.3889618945597,1,Thermostability
622,35.69,32.96,12.86,16.56,11.41,Meltome_Mixed_a0733191,Meltome_Mixed,regression,51.0613837685036,1,Thermostability
310,36.13,31.29,10.97,19.68,10.97,Meltome_Mixed_3921cffa,Meltome_Mixed,regression,49.7461584527879,1,Thermostability
457,39.17,34.14,11.16,14.22,11.6,Meltome_Mixed_f1376138,Meltome_Mixed,regression,44.64977690764,1,Thermostability
888,38.18,34.91,11.37,13.96,9.8,Meltome_Mixed_c1092cb8,Meltome_Mixed,regression,51.0640077024045,1,Thermostability
252,39.29,31.35,12.7,14.68,12.7,Meltome_Mixed_bbbed323,Meltome_Mixed,regression,52.1040936379998,1,Thermostability
335,40.6,31.34,9.55,14.93,11.64,Meltome_Mixed_e74de58c,Meltome_Mixed,regression,42.5326040139071,1,Thermostability
161,25.47,29.81,16.15,28.57,0.62,Meltome_Mixed_0222f274,Meltome_Mixed,regression,50.201987625683,1,Thermostability
70,37.14,34.29,18.57,8.57,7.14,Meltome_Mixed_259d7448,Meltome_Mixed,regression,48.5994500332737,1,Thermostability
174,38.51,27.01,13.22,20.11,11.49,Meltome_Mixed_807e3bc5,Meltome_Mixed,regression,43.9112625206448,1,Thermostability
376,36.7,36.97,11.7,12.23,15.96,Meltome_Mixed_9ccc7406,Meltome_Mixed,regression,47.6282537783088,1,Thermostability
235,29.36,36.6,20.85,11.91,9.79,Meltome_Mixed_4809c879,Meltome_Mixed,regression,48.0661244860218,1,Thermostability
393,42.24,33.08,9.16,10.69,18.07,Meltome_Mixed_aaaa3fcc,Meltome_Mixed,regression,49.3907536636623,1,Thermostability
309,44.66,30.42,10.36,12.94,11.0,Meltome_Mixed_3a92c4a5,Meltome_Mixed,regression,52.883742418477,1,Thermostability
946,41.44,33.3,10.25,11.84,11.42,Meltome_Mixed_b97d574b,Meltome_Mixed,regression,48.8409778694791,1,Thermostability
484,36.57,41.32,10.54,9.92,13.02,Meltome_Mixed_b208a724,Meltome_Mixed,regression,54.6016750702609,1,Thermostability
1460,35.41,38.63,9.66,15.0,11.99,Meltome_Mixed_b2756739,Meltome_Mixed,regression,52.6209356362543,1,Thermostability
377,40.05,33.16,9.28,16.18,8.75,Meltome_Mixed_95c2dccf,Meltome_Mixed,regression,45.4713908027991,1,Thermostability
371,42.32,32.88,12.13,11.59,13.75,Meltome_Mixed_23f37234,Meltome_Mixed,regression,49.8049252882737,1,Thermostability
365,41.1,31.51,12.6,12.05,11.51,Meltome_Mixed_0bbf07d0,Meltome_Mixed,regression,46.0616152695228,1,Thermostability
296,38.18,37.16,7.43,15.54,6.42,Meltome_Mixed_e6e8ee93,Meltome_Mixed,regression,50.2799500885464,1,Thermostability
469,42.22,35.39,9.17,10.66,12.58,Meltome_Mixed_064b0219,Meltome_Mixed,regression,47.307476104516,1,Thermostability
155,39.35,32.26,15.48,12.26,10.32,Meltome_Mixed_005bf86f,Meltome_Mixed,regression,50.9773532376404,1,Thermostability
627,39.23,38.6,9.57,10.05,15.79,Meltome_Mixed_6f3dad93,Meltome_Mixed,regression,48.3864296974901,1,Thermostability
298,33.56,45.97,10.74,7.05,10.74,Meltome_Mixed_1487dad2,Meltome_Mixed,regression,51.6760335269389,1,Thermostability
326,38.65,32.82,11.35,15.95,6.75,Meltome_Mixed_42353946,Meltome_Mixed,regression,48.3033946577779,1,Thermostability
261,36.78,32.57,13.03,15.33,12.26,Meltome_Mixed_2d127d8f,Meltome_Mixed,regression,44.507708447429,1,Thermostability
921,41.37,33.01,11.07,12.81,8.36,Meltome_Mixed_8b5d3d7a,Meltome_Mixed,regression,45.5130331415539,1,Thermostability
215,39.07,28.84,17.21,13.49,11.63,Meltome_Mixed_5708db30,Meltome_Mixed,regression,43.5535248140663,1,Thermostability
250,29.6,41.6,15.2,11.6,14.0,Meltome_Mixed_807f0f2b,Meltome_Mixed,regression,46.0475366519491,1,Thermostability
679,32.7,34.61,12.37,18.26,14.43,Meltome_Mixed_312d2a37,Meltome_Mixed,regression,50.0524111697271,1,Thermostability
764,40.18,35.34,10.34,11.65,15.45,Meltome_Mixed_5b6c2135,Meltome_Mixed,regression,50.8545405637,1,Thermostability
254,46.46,31.89,9.84,10.63,12.6,Meltome_Mixed_d6df4315,Meltome_Mixed,regression,51.4751741754338,1,Thermostability
263,44.11,31.94,11.03,11.79,13.69,Meltome_Mixed_c878ae01,Meltome_Mixed,regression,49.1338531303082,1,Thermostability
234,45.73,26.07,11.97,13.25,13.25,Meltome_Mixed_16aa0bc8,Meltome_Mixed,regression,44.5351177962945,1,Thermostability
322,38.51,27.64,18.01,14.6,8.7,Meltome_Mixed_d5b25ce5,Meltome_Mixed,regression,42.0769185517246,1,Thermostability
236,42.37,34.32,9.75,12.71,13.56,Meltome_Mixed_840a02f8,Meltome_Mixed,regression,64.4592609286135,1,Thermostability
147,36.73,32.65,8.84,21.77,6.12,Meltome_Mixed_f1cb258e,Meltome_Mixed,regression,45.873714612547,1,Thermostability
609,52.22,30.71,7.06,7.72,17.08,Meltome_Mixed_74241d02,Meltome_Mixed,regression,39.7358345317204,1,Thermostability
245,45.71,28.57,11.43,11.84,12.65,Meltome_Mixed_0fe3b00d,Meltome_Mixed,regression,52.4431928934783,1,Thermostability
689,42.24,31.35,10.6,12.77,15.24,Meltome_Mixed_d329f404,Meltome_Mixed,regression,52.1487666425542,1,Thermostability
624,37.18,38.14,12.66,10.26,11.54,Meltome_Mixed_7e210329,Meltome_Mixed,regression,39.4852294845291,1,Thermostability
410,45.37,29.51,10.0,12.44,12.68,Meltome_Mixed_f634f126,Meltome_Mixed,regression,37.2547110211451,1,Thermostability
137,45.99,29.93,15.33,8.03,13.14,Meltome_Mixed_916544b7,Meltome_Mixed,regression,45.4748948651402,1,Thermostability
473,30.02,39.11,14.59,15.86,8.25,Meltome_Mixed_56aa30a2,Meltome_Mixed,regression,45.506063926228,1,Thermostability
432,40.74,32.87,8.8,13.19,15.28,Meltome_Mixed_1a52b439,Meltome_Mixed,regression,46.0486528922289,1,Thermostability
192,45.31,30.73,12.5,10.42,13.02,Meltome_Mixed_9d7e6928,Meltome_Mixed,regression,41.0995794856208,1,Thermostability
191,41.36,32.46,12.57,12.57,12.57,Meltome_Mixed_ff4396e0,Meltome_Mixed,regression,42.9203785353823,1,Thermostability
730,37.12,39.73,6.16,14.93,15.07,Meltome_Mixed_b2dc9c2f,Meltome_Mixed,regression,48.5253003018162,1,Thermostability
390,36.15,22.82,19.74,19.74,10.26,Meltome_Mixed_7f7d42f2,Meltome_Mixed,regression,42.919354976292,1,Thermostability
539,37.85,31.35,15.03,13.54,13.36,Meltome_Mixed_6a2c3f94,Meltome_Mixed,regression,45.2031857480599,1,Thermostability
983,38.66,31.13,13.22,15.36,13.33,Meltome_Mixed_2ff4a843,Meltome_Mixed,regression,45.7327724020817,1,Thermostability
420,40.48,35.24,10.24,12.62,14.29,Meltome_Mixed_66f25db7,Meltome_Mixed,regression,43.576066547661,1,Thermostability
338,42.01,35.8,8.58,11.24,15.68,Meltome_Mixed_9e1313f3,Meltome_Mixed,regression,51.2869813410709,1,Thermostability
198,39.39,35.35,10.61,12.12,15.66,Meltome_Mixed_71e998e4,Meltome_Mixed,regression,51.082006317783,1,Thermostability
385,42.34,37.4,12.73,7.01,14.29,Meltome_Mixed_b156683d,Meltome_Mixed,regression,33.7342306624531,1,Thermostability
180,42.22,31.67,12.22,12.22,10.0,Meltome_Mixed_cb4e6c45,Meltome_Mixed,regression,38.907647348126,1,Thermostability
175,40.57,30.86,14.29,12.0,13.14,Meltome_Mixed_671c3109,Meltome_Mixed,regression,37.7582489463879,1,Thermostability
396,33.59,42.93,10.86,10.86,12.37,Meltome_Mixed_8f49e739,Meltome_Mixed,regression,52.3518097818882,1,Thermostability
749,31.51,36.45,14.42,16.69,4.27,Meltome_Mixed_50c5e84f,Meltome_Mixed,regression,46.178307457398,1,Thermostability
287,42.51,32.75,11.85,11.5,11.85,Meltome_Mixed_709a999c,Meltome_Mixed,regression,44.1518040970377,1,Thermostability
790,35.82,38.35,11.65,12.15,10.25,Meltome_Mixed_ca146933,Meltome_Mixed,regression,52.314262745527,1,Thermostability
491,39.31,35.44,13.03,9.16,13.03,Meltome_Mixed_8d58bee5,Meltome_Mixed,regression,41.5742428351161,1,Thermostability
618,37.06,27.02,14.56,19.74,11.0,Meltome_Mixed_74185f37,Meltome_Mixed,regression,46.5285299505019,1,Thermostability
261,42.15,27.2,18.39,8.81,18.01,Meltome_Mixed_9432bd09,Meltome_Mixed,regression,39.3318093079044,1,Thermostability
249,50.2,22.09,9.64,16.87,16.47,Meltome_Mixed_310597df,Meltome_Mixed,regression,44.7446003183595,1,Thermostability
361,43.77,37.4,9.14,7.76,17.17,Meltome_Mixed_c11d1ffc,Meltome_Mixed,regression,58.2070734618025,1,Thermostability
56,28.57,39.29,21.43,5.36,16.07,Meltome_Mixed_a359b7a9,Meltome_Mixed,regression,41.9681648247994,1,Thermostability
716,33.24,33.52,14.25,17.04,18.72,Meltome_Mixed_19816edd,Meltome_Mixed,regression,45.6667015509019,1,Thermostability
246,44.72,31.71,10.57,12.2,13.41,Meltome_Mixed_ad8ee2ab,Meltome_Mixed,regression,49.673758064988,1,Thermostability
152,34.21,30.92,22.37,9.87,12.5,Meltome_Mixed_97ba9ef1,Meltome_Mixed,regression,44.7404153360681,1,Thermostability
